"";"ano_trimestre";"mes_central";"region";"r_p_c";"estrato";"tipo";"conglomerado";"id_identificacion";"idrph";"ano_encuesta";"mes_encuesta";"hogar";"nro_linea";"edad";"sexo";"parentesco";"curso";"nivel";"termino_nivel";"est_conyugal";"proveedor";"nacionalidad";"a1";"a2";"a3";"a4";"a5";"a6";"a6_otro";"a6_otro_covid";"a6_orig";"a7";"a8";"a9";"b1";"b2";"b3";"b4";"b5";"b6";"b7a_1";"b7a_2";"b7a_3";"b7b_1";"b7b_2";"b7b_3";"b7b_4";"b8";"b9";"b10";"b11_proxy";"b12";"b13_rev4cl_caenes";"i1";"i2";"i3";"i3_v";"i4";"i5";"i6";"i7";"b14_rev4cl_caenes";"b15_1";"b15_2";"b16";"b16_otro";"b16_otro_covid";"b16_orig";"b17_mes";"b17_ano";"b18_region";"b18_varias";"b18_codigo";"b19";"c2_1_1";"c2_1_2";"c2_1_3";"c2_2_1";"c2_2_2";"c2_2_3";"c3_1";"c3_2";"c3_3";"c4";"c5";"c6";"c7";"c8";"c9";"c9_otro";"c9_otro_covid";"c9_orig";"c10";"c11";"c12";"e2";"e3_1";"e3_2";"e3_3";"e3_4";"e3_5";"e3_6";"e3_7";"e3_8";"e3_9";"e3_10";"e3_11";"e3_12";"e3_total";"e4";"e5";"e5_dia";"e5_sem";"e5_mes";"e5_ano";"e6_mes";"e6_ano";"e7";"e9";"e9_otro";"e9_otro_covid";"e9_orig";"e10";"e11";"e12";"e12_otro";"e12_otro_covid";"e12_orig";"e13";"i11";"i12";"i13_1";"i13_2";"i13_3";"i13_4";"i13_5";"i13_6";"i13_7";"i13_8";"i13_9";"i13_10";"i13_11";"i13_88";"i13_99";"i13_total";"e21_mes";"e21_ano";"e21_tramo";"e22";"e23";"e23_otro";"e23_otro_covid";"e23_orig";"e24";"e24_otro";"e24_otro_covid";"e24_orig";"ocup_honorarios";"orig1";"orig2";"orig3";"mig1";"mig2_cod";"mig3_cod";"mig4";"mig5_cod";"mig6_cod";"cae_general";"cae_especifico";"categoria_ocupacion";"habituales";"efectivas";"cine";"r_p_rev4cl_caenes";"sector";"ocup_form";"tramo_edad";"activ";"fact_cal"
"296";2021;6;8;8111;8109;3;"810981113177";70262;314886094;2021;6;1;6;1;2;6;0;0;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";4;NA;NA;1;NA;NA;0;0;0;NA;NA;1;NA;NA;NA;NA;NA;45,4915201933156
"297";2021;6;8;8110;8100212;1;"30466";47385;920042569;2021;7;1;2;75;2;2;4;4;1;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;5;"";NA;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;2010;4;5;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;19;0;NA;NA;5;NA;NA;NA;12;3;96,1263336560736
"298";2021;6;5;5401;5400110;1;"32849";58395;1354553067;2021;5;1;1;81;1;1;3;3;2;3;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;5;"";NA;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;2005;4;4;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;5403;NA;9;19;0;NA;NA;3;NA;NA;NA;12;3;150,173621694732
"299";2021;6;13;13110;13100311;1;"31281";95321;1123144867;2021;7;1;2;27;2;3;1;7;2;2;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;13;0;NA;NA;6;NA;NA;NA;3;3;326,304117293581
"300";2021;6;6;6101;6011;1;"6101001002499";71748;282841197;2021;7;1;1;30;2;1;4;5;1;1;1;152;2;2;NA;NA;1;7;"OPCION 7 POR COVID19";1;14;1;NA;NA;3;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;17;1;4;88;"";NA;88;3;2011;6;1;6101;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;1;45;5;"OPCION 5 POR COVID19";1;20;1;4;99;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;3;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;3;7;3;45;0;5;17;1;1;4;1;86,3499819054675
"301";2021;6;13;13112;13100411;1;"27879";48842;611276015;2021;7;1;2;22;1;4;2;4;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;1;1;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;1;2;1;7;2021;4;2021;3;NA;"";NA;NA;NA;1;NA;"";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2021;1;3;NA;"";NA;NA;NA;"";NA;NA;NA;1;1;"";1;NA;NA;1;NA;NA;4;8;0;NA;NA;5;NA;NA;NA;2;2;397,246632467955
"302";2021;6;13;13101;13011;1;"13101001001725";62275;452155982;2021;6;1;1;27;1;1;4;9;2;3;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;2;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;14;2;7;88;"";NA;88;2;2020;13;1;13114;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";2;5109;NA;2;2201;NA;1;1;3;45;45;7;14;1;1;3;1;1358,36363296996
"303";2021;6;9;9101;9031;1;"9101001002807";68640;1211826382;2021;6;1;3;24;2;4;4;9;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;"";NA;4;NA;2;3;"";NA;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2021;1;3;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;15;0;NA;NA;7;NA;NA;NA;2;3;327,101562671031
"304";2021;6;4;4101;4021;1;"4101001002586";69493;965443304;2021;6;1;1;58;2;1;3;8;1;3;1;152;2;2;NA;NA;1;7;"";NA;7;1;NA;NA;3;2;NA;NA;1;NA;1;1;2;1;1;1;1;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;17;5;NA;88;"";NA;88;88;1988;4;1;4101;2;888;888;44;NA;NA;NA;888;888;44;NA;2;NA;1;44;5;"OPCION 5 IMPACTO COVID 19";1;20;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;1;7;"";1;NA;NA;1;NA;NA;3;7;4;44;0;6;17;1;1;9;1;60,0551779103867
"305";2021;6;5;5804;5131;1;"580400100203";52752;11738949;2021;5;1;1;33;2;1;2;7;1;2;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;19;1;1;88;"";NA;88;4;2020;5;1;5804;2;4;6;24;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;1;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;7301;NA;1;1;2;24;24;6;19;2;2;4;1;69,0654989902898
"306";2021;6;5;5102;5100220;3;"28374";57539;565728071;2021;5;1;1;66;1;1;3;3;2;2;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;"";NA;13;NA;1;NA;"";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2021;1;1;9;"";NA;9;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;8;27;0;NA;NA;3;NA;NA;NA;11;3;74,4497863147354
"307";2021;6;16;16101;16100112;1;"16078";66354;1066560128;2021;6;1;3;35;2;4;4;9;2;3;0;152;2;2;NA;NA;1;2;"";NA;2;NA;NA;NA;5;2;NA;NA;2;NA;1;1;1;1;1;1;1;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;5;NA;88;"";NA;88;1;2016;16;1;16101;2;888;3;20;NA;NA;NA;888;3;20;NA;1;20;NA;NA;20;"ABARCAR MAS HORAS POR POCA CONTRATACION DE PERSONAL DEBIDO A LA PANDEMIA COVID19";1;20;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;3;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;3;5;3;20;40;7;7;1;1;5;1;136,590155955765
"308";2021;6;9;9106;9059;3;"90599106201";70354;419053773;2021;6;1;1;33;1;1;8;3;1;2;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;6;2;NA;NA;2;NA;2;2;2;2;2;2;2;2;1;2;1;1;NA;2;88;88;0;NA;NA;NA;NA;1;2;5;88;"";NA;88;5;2021;9;1;9106;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;45;45;4;1;1;2;4;1;129,205648543628
"309";2021;6;15;15101;15000011;1;"23514";45794;1144818042;2021;7;1;5;34;1;9;2;4;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;1;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;1;12;3;7;2021;3;2021;3;NA;"";NA;NA;NA;1;NA;"";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2021;1;3;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;4;8;0;NA;NA;5;NA;NA;NA;4;2;91,4771883542681
"310";2021;6;13;13116;13100412;1;"30537";85755;769494329;2021;6;1;4;8;1;4;1;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;682,687429795533
"311";2021;6;13;13301;13300113;1;"35745";99458;1412483986;2021;5;1;1;43;1;1;2;10;1;1;1;32;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;1;2;NA;NA;2;NA;1;1;1;1;1;1;88;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;2;5;NA;88;"";NA;88;88;2010;13;1;13107;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;3;NA;32;1;1;3;45;45;8;2;1;1;6;1;1525,69079389614
"312";2021;6;11;11101;11011;1;"1110100100713";76212;394583428;2021;7;1;1;53;1;1;4;4;1;5;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;7;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;3;1;1;88;"";NA;88;88;2016;11;1;11101;2;8;5;40;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;1;1;"";1;NA;NA;2;NA;NA;1;1;2;40;40;5;3;2;2;8;1;54,3593689669151
"313";2021;6;10;10202;10119;3;"101191020236";62464;828059830;2021;6;1;2;65;2;2;6;3;2;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;13;0;NA;NA;3;NA;NA;NA;11;3;45,5550052057504
"314";2021;6;8;8301;8300112;1;"27182";48182;310940043;2021;7;1;2;29;2;4;3;9;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;"";NA;4;NA;2;3;"";NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;15;0;NA;NA;7;NA;NA;NA;3;3;178,671262767541
"315";2021;6;8;8102;8081;1;"810200100527";57788;358407678;2021;5;1;1;37;1;1;3;4;2;2;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;7;1;2;88;"";NA;88;88;2017;8;1;8102;2;9;6;54;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;2;54;54;5;7;2;2;5;1;53,8371149743935
"316";2021;6;13;13125;13100113;1;"13891";80877;692447849;2021;5;1;1;39;2;1;3;8;1;5;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;3;2;NA;NA;1;NA;1;1;2;1;1;1;1;1;1;4;1;1;NA;1;1;1;0;NA;NA;NA;NA;15;5;NA;5;"OPCION 5 TELETRABAJO POR COVID 19";1;88;10;2012;13;1;13101;2;888;5;44;NA;NA;NA;888;5;44;NA;2;NA;1;36;3;"";NA;3;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;13119;NA;1;1;4;44;8;6;15;1;1;5;1;483,699353554591
"317";2021;6;11;11101;11100110;1;"44521";55037;352970661;2021;5;1;3;10;2;4;4;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;40,7754483683638
"318";2021;6;10;10202;10200212;1;"25381";88795;221633494;2021;6;1;1;38;1;1;4;4;1;2;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;2;NA;NA;2;NA;1;1;1;1;2;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;3;NA;88;"";NA;88;88;2011;10;1;10101;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;45;45;5;7;1;1;5;1;168,178734156995
"319";2021;6;5;5802;5239;3;"523958021901";71873;1333645599;2021;7;1;1;68;1;1;4;5;1;6;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;1;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;8;4;NA;88;"";NA;88;88;1992;5;1;5101;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;3;45;45;5;8;1;1;11;1;131,891268044129
"320";2021;6;8;8202;8200112;1;"39411";95691;1184193316;2021;7;1;1;76;2;1;2;4;2;6;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;"";NA;5;NA;2;5;"";NA;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;2020;1;5;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;17;0;NA;NA;5;NA;NA;NA;12;3;127,55856552169
"321";2021;6;10;10102;10100220;3;"42360";82865;658406297;2021;5;1;3;11;1;9;5;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;1;1;"";2;10101;NA;2;10101;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;78,7018811767659
